timestamp;temp;dew_point;feels_like;pressure (hPa);humidity;wind_speed;weather_id;weather_description
1641520800;13.54;12.59;13.4;1013;94;8.5;500;light rain
1641517200;13.72;12.77;13.6;1012;94;8.67;500;light rain
1641513600;14.09;12.31;13.88;1012;89;3.09;802;scattered clouds
1641510000;13.75;12.47;13.58;1012;92;8.3;500;light rain
1641506400;13.78;12.83;13.67;1012;94;6.96;500;light rain
1641502800;14.41;11.74;14.1;1012;84;5.66;802;scattered clouds
1641499200;14.91;12.23;14.65;1012;84;3.6;802;scattered clouds
1641495600;15.21;11.79;14.88;1012;80;6.69;803;broken clouds
1641492000;15.2;11.78;14.86;1011;80;4.12;803;broken clouds
1641488400;15.23;11.81;14.9;1011;80;4.12;802;scattered clouds
1641484800;15.91;9.8;15.31;1011;67;6.17;802;scattered clouds
1641481200;16.08;10.18;15.52;1011;68;7.2;802;scattered clouds
1641477600;15.95;10.91;15.48;1011;72;8.23;802;scattered clouds
1641474000;16.05;11.01;15.59;1011;72;8.23;802;scattered clouds
1641470400;15.85;9.74;15.24;1012;67;7.72;802;scattered clouds
1641466800;15.93;11.91;15.59;1013;77;7.72;802;scattered clouds
1641463200;15.84;11.82;15.49;1013;77;7.2;803;broken clouds
1641459600;15.34;11.14;14.91;1013;76;6.17;803;broken clouds
1641456000;15.17;10.97;14.73;1013;76;6.17;803;broken clouds
1641452400;14.51;11.1;14.11;1013;80;7.72;802;scattered clouds
1641448800;14.55;12.06;14.28;1013;85;7.2;803;broken clouds
1641445200;14.7;13.08;14.58;1013;90;7.2;803;broken clouds
1641441600;14.74;13.95;14.75;1013;95;7.72;803;broken clouds
1641438000;15.21;14.41;15.27;1013;95;7.2;803;broken clouds
1641434400;14.62;14.15;14.67;1012;97;9.38;500;light rain
1641430800;14.85;14.38;14.92;1012;97;9.81;500;light rain
1641427200;14.91;14.44;14.99;1012;97;10.28;500;light rain
1641423600;14.97;14.5;15.06;1012;97;10.74;500;light rain
1641420000;15.04;14.57;15.13;1012;97;10.5;801;few clouds
1641416400;15.2;12.7;15;1013;85;8.75;803;broken clouds
1641412800;15.27;12.59;15.05;1013;84;7.72;803;broken clouds
1641409200;15.44;12.75;15.23;1013;84;8.75;803;broken clouds
1641405600;15.36;12.67;15.14;1013;84;7.2;803;broken clouds
1641402000;15.24;12.37;14.99;1013;83;8.23;803;broken clouds
1641398400;15.49;12.8;15.29;1013;84;8.75;803;broken clouds
1641394800;15.69;13;15.51;1013;84;9.26;803;broken clouds
1641391200;15.56;11.94;15.23;1014;79;8.23;803;broken clouds
1641387600;15.47;11.85;15.14;1014;79;7.2;803;broken clouds
1641384000;15.27;12.4;15.02;1014;83;6.17;803;broken clouds
1641380400;15.26;12.58;15.03;1015;84;7.72;803;broken clouds
1641376800;15.17;12.49;14.94;1015;84;7.2;803;broken clouds
1641373200;14.29;11.63;13.97;1015;84;6.69;803;broken clouds
1641369600;13.94;11.99;13.69;1015;88;5.66;803;broken clouds
1641366000;13.45;9.11;12.81;1015;75;3.6;803;broken clouds
1641362400;13.39;9.06;12.74;1015;75;3.09;803;broken clouds
1641358800;13.24;8.91;12.58;1015;75;3.09;802;scattered clouds
1641355200;13.09;8.57;12.39;1015;74;3.09;803;broken clouds
1641351600;13.48;8.94;12.82;1015;74;4.63;803;broken clouds
1641348000;12.78;9.97;12.28;1016;83;6.98;804;overcast clouds
1641344400;13.01;10.19;12.53;1016;83;6.79;804;overcast clouds
1641340800;12.85;11.42;12.57;1016;91;0;803;broken clouds
1641337200;13.33;10.51;12.89;1016;83;6.38;804;overcast clouds
1641333600;13.36;10.54;12.92;1017;83;5.82;804;overcast clouds
1641330000;13.64;10.81;13.23;1017;83;5.17;804;overcast clouds
1641326400;13.83;11;13.44;1017;83;4.81;803;broken clouds
1641322800;14.02;11.18;13.64;1017;83;4.49;803;broken clouds
1641319200;13.97;11.13;13.59;1017;83;3.65;803;broken clouds
1641315600;13.57;11.28;13.23;1017;86;0;801;few clouds
1641312000;14.14;11.12;13.75;1017;82;0;802;scattered clouds
1641308400;14.45;9.88;13.88;1017;74;1.03;803;broken clouds
1641304800;14.24;8.64;13.52;1017;69;0;801;few clouds
1641301200;14.35;8.09;13.56;1017;66;1.03;802;scattered clouds
1641297600;14.21;7.96;13.41;1018;66;2.06;802;scattered clouds
1641294000;14.14;9.38;13.52;1018;73;1.54;801;few clouds
1641290400;14.04;9.48;13.43;1019;74;1.03;801;few clouds
1641286800;12.8;9.99;12.3;1019;83;0;800;sky is clear
1641283200;12.14;11.04;11.84;1018;93;0;800;sky is clear
1641279600;11.51;11.36;11.3;1018;99;0;800;sky is clear
1641276000;11.89;11.74;11.72;1018;99;0;801;few clouds
1641272400;12.11;11.01;11.8;1018;93;0;801;few clouds
1641268800;12.28;11.18;11.99;1018;93;0;801;few clouds
1641265200;12.73;11.79;12.51;1018;94;0;802;scattered clouds
1641261600;13.01;11.91;12.79;1019;93;1.34;804;overcast clouds
1641258000;13.29;12.18;13.1;1019;93;1;803;broken clouds
1641254400;13.12;12.01;12.92;1018;93;0;803;broken clouds
1641250800;13.46;12.51;13.32;1019;94;1.91;802;scattered clouds
1641247200;13.61;12.5;13.45;1019;93;2.64;803;broken clouds
1641243600;13.85;12.74;13.72;1019;93;0;803;broken clouds
1641240000;13.91;12.8;13.78;1019;93;0;803;broken clouds
1641236400;14.02;12.07;13.78;1019;88;0;803;broken clouds
1641232800;14.04;12.93;13.93;1019;93;0;803;broken clouds
1641229200;14.09;12.98;13.98;1019;93;0;803;broken clouds
1641225600;14.53;12.57;14.34;1019;88;0;803;broken clouds
1641222000;14.83;11.79;14.51;1019;82;0;803;broken clouds
1641218400;14.74;10.75;14.28;1019;77;0;803;broken clouds
1641214800;15.04;10.04;14.48;1019;72;0;803;broken clouds
1641211200;14.98;8;14.18;1020;63;2.06;803;broken clouds
1641207600;14.77;9.78;14.18;1021;72;1.54;802;scattered clouds
1641204000;14.74;9.75;14.15;1021;72;0;802;scattered clouds
1641200400;12.99;9.99;12.49;1022;82;0;802;scattered clouds
1641196800;12.03;10.93;11.72;1022;93;0;802;scattered clouds
1641193200;11.26;10.17;10.87;1022;93;0;802;scattered clouds
1641189600;11.42;11.42;11.23;1022;100;0;802;scattered clouds
1641186000;11.5;11.5;11.32;1022;100;0;802;scattered clouds
1641182400;11.73;11.73;11.57;1022;100;0;801;few clouds
1641178800;12.05;10.95;11.74;1022;93;0;800;sky is clear
1641175200;14.96;13.16;14.84;1023;89;3.96;802;scattered clouds
1641171600;15.11;12.96;14.95;1024;87;3.9;801;few clouds
1641168000;12.6;11.5;12.34;1024;93;0;800;sky is clear
1641164400;15.31;12.81;15.12;1024;85;4.01;800;sky is clear
1641160800;15.35;12.84;15.16;1024;85;3.84;800;sky is clear
1641157200;13.06;11.96;12.85;1024;93;0;800;sky is clear
1641153600;13.23;11.12;12.88;1023;87;0;800;sky is clear
1641150000;13.75;12.64;13.61;1023;93;0;800;sky is clear
1641146400;13.73;12.62;13.59;1023;93;0;800;sky is clear
1641142800;13.89;11.76;13.61;1023;87;0;800;sky is clear
1641139200;15.59;12.53;15.35;1023;82;0;800;sky is clear
1641135600;16.46;10.54;15.94;1023;68;0;800;sky is clear
1641132000;16.69;10.54;16.16;1023;67;2.06;800;sky is clear
1641128400;16.94;11.86;16.57;1023;72;2.57;800;sky is clear
1641124800;16.81;11.31;16.37;1023;70;2.57;800;sky is clear
1641121200;15.97;12.9;15.76;1023;82;0;800;sky is clear
1641117600;15.33;10.73;14.85;1023;74;0;800;sky is clear
1641114000;13.61;10.6;13.17;1023;82;0;800;sky is clear
1641110400;13.93;6.78;13;1024;62;2.2;800;sky is clear
1641106800;11.71;10.62;11.36;1022;93;0;800;sky is clear
1641103200;11.69;11.69;11.53;1022;100;0;800;sky is clear
1641099600;11.68;11.68;11.51;1022;100;0;800;sky is clear
1641096000;12.05;10.79;11.71;1021;92;1.03;800;sky is clear
1641092400;12.09;10.99;11.78;1021;93;1.03;800;sky is clear
1641088800;13.3;10.66;12.88;1022;84;2.55;800;sky is clear
1641085200;13.41;10.76;13;1021;84;3.07;800;sky is clear
1641081600;12.53;10.43;12.11;1021;87;1.03;800;sky is clear
1641078000;13.54;10.53;13.09;1021;82;5.36;800;sky is clear
1641074400;13.67;10.84;13.26;1021;83;6.57;800;sky is clear
1641070800;13.24;11.13;12.89;1021;87;0;800;sky is clear
1641067200;13.29;11.35;12.97;1019;88;0;800;sky is clear
1641063600;14.66;8.38;13.9;1020;66;8.18;800;sky is clear
1641060000;14.02;11.89;13.75;1019;87;0;800;sky is clear
1641056400;14.22;11.38;13.86;1019;83;1.03;800;sky is clear
1641052800;15.34;10.94;14.89;1018;75;1.03;800;sky is clear
1641049200;15.8;9.69;15.19;1018;67;1.03;800;sky is clear
1641045600;16.37;11.32;15.94;1019;72;2.06;800;sky is clear
1641042000;15.89;10.85;15.41;1019;72;1.54;800;sky is clear
1641038400;15.69;12.63;15.46;1019;82;3.09;800;sky is clear
1641034800;15.68;11.66;15.31;1020;77;2.57;800;sky is clear
1641031200;15.27;11.27;14.86;1020;77;0;800;sky is clear
1641027600;13.62;12.67;13.49;1020;94;0;800;sky is clear
1641024000;12.67;12.67;12.6;1020;100;0;800;sky is clear
1641020400;11.7;11.7;11.54;1020;100;0;800;sky is clear
1641016800;11.79;11.79;11.64;1020;100;0;800;sky is clear
1641013200;12.04;10.94;11.73;1020;93;0;800;sky is clear
1641009600;12.02;10.92;11.71;1020;93;0;800;sky is clear
1641006000;12.1;11.32;11.85;1020;95;0;800;sky is clear
1641002400;13.42;10.41;12.96;1021;82;3.09;800;sky is clear
1640998800;13.75;10.74;13.32;1021;82;2.86;800;sky is clear
1640995200;12.73;11.63;12.49;1021;93;0;800;sky is clear
1640991600;13.97;6.34;12.99;1022;60;3.03;800;sky is clear
1640988000;13.97;6.81;13.04;1022;62;2.68;800;sky is clear
1640984400;13.53;10.7;13.11;1020;83;0;800;sky is clear
1640980800;13.62;12.51;13.47;1020;93;0;800;sky is clear
1640977200;14.2;12.07;13.95;1020;87;0;800;sky is clear
1640973600;14.45;10.67;13.99;1020;78;0;800;sky is clear
1640970000;14.75;9.55;14.13;1020;71;0;800;sky is clear
1640966400;16.32;7.27;15.44;1019;55;0;800;sky is clear
1640962800;17.05;6.27;16.09;1019;49;0;800;sky is clear
1640959200;16.99;6.21;16.02;1019;49;1.03;800;sky is clear
1640955600;16.65;5.9;15.65;1019;49;2.06;800;sky is clear
1640952000;15.88;4.9;14.78;1019;48;0;800;sky is clear
1640948400;15.63;5.82;14.61;1019;52;1.54;800;sky is clear
1640944800;15.19;6.22;14.2;1020;55;1.03;800;sky is clear
1640941200;13.42;7.2;12.54;1020;66;0;800;sky is clear
1640937600;12.44;8.33;11.72;1019;76;0;800;sky is clear
1640934000;11.53;8.92;10.93;1019;84;1.54;800;sky is clear
1640930400;11.77;8.25;11.07;1018;79;1.03;800;sky is clear
1640926800;11.83;8.68;11.18;1017;81;0;800;sky is clear
1640923200;12.02;9.93;11.55;1016;87;0;800;sky is clear
1640919600;12.04;10.94;11.73;1016;93;0;800;sky is clear
1640916000;13.09;5.51;12.02;1018;60;4.2;800;sky is clear
1640912400;13.57;7.35;12.71;1017;66;4.5;800;sky is clear
1640908800;13.03;9.29;12.43;1015;78;0;800;sky is clear
1640905200;14.02;7.78;13.2;1017;66;3.25;800;sky is clear
1640901600;14.21;7.96;13.41;1016;66;3.59;800;sky is clear
1640898000;13.03;8.71;12.35;1014;75;0;801;few clouds
1640894400;13.16;9.79;12.62;1014;80;0;801;few clouds
1640890800;13.63;10.06;13.11;1014;79;0;801;few clouds
1640887200;13.9;8.74;13.2;1013;71;0;801;few clouds
1640883600;14.56;5.37;13.48;1012;54;1.54;801;few clouds
1640880000;15.32;2.16;13.98;1011;41;0;801;few clouds
1640876400;15.6;1.71;14.23;1010;39;2.57;801;few clouds
1640872800;15.01;6.57;14.05;1011;57;8.47;800;sky is clear
1640869200;14.74;6.57;13.78;1011;58;9.07;800;sky is clear
1640865600;14.32;7.38;13.45;1011;63;8.33;800;sky is clear
1640862000;14.05;7.12;13.16;1011;63;7.77;800;sky is clear
1640858400;13.58;5.97;12.56;1011;60;6.78;800;sky is clear
1640854800;12.87;2.99;11.54;1009;51;4.12;801;few clouds
1640851200;11.88;9.44;11.34;1008;85;0;801;few clouds
1640847600;11.04;9.46;10.55;1008;90;0;801;few clouds
1640844000;10.97;9.56;10.5;1008;91;0;801;few clouds
1640840400;11.11;9.86;10.68;1007;92;0;802;scattered clouds
1640836800;11.19;9.11;10.64;1007;87;0;801;few clouds
1640833200;11.34;10.25;10.96;1007;93;0;802;scattered clouds
1640829600;12.21;10.79;11.86;1008;91;7.84;801;few clouds
1640826000;12.16;11.38;11.91;1008;95;7.23;800;sky is clear
1640822400;11.69;10.76;11.37;1007;94;0;802;scattered clouds
1640818800;12.53;12.07;12.37;1008;97;7.08;801;few clouds
1640815200;12.7;12.24;12.56;1008;97;6.82;802;scattered clouds
1640811600;12.99;12.05;12.8;1007;94;0;802;scattered clouds
1640808000;13.06;12.91;13.01;1007;99;0;802;scattered clouds
1640804400;13.11;12.17;12.93;1007;94;0;803;broken clouds
1640800800;13.28;12.5;13.14;1007;95;0;803;broken clouds
1640797200;13.18;10.72;12.77;1007;85;1.54;500;light rain
1640793600;13.18;11.41;12.88;1006;89;3.6;501;moderate rain
1640790000;13.37;11.6;13.09;1006;89;0;802;scattered clouds
1640786400;13.7;11.05;13.32;1006;84;0;802;scattered clouds
1640782800;13.47;10.82;13.07;1007;84;1.54;803;broken clouds
1640779200;13.44;10.79;13.03;1007;84;1.54;803;broken clouds
1640775600;12.9;11.96;12.7;1007;94;1.54;803;broken clouds
1640772000;13.05;11.28;12.73;1007;89;0;803;broken clouds
1640768400;12.03;11.1;11.74;1008;94;0;803;broken clouds
1640764800;11.47;10.54;11.13;1008;94;0;802;scattered clouds
1640761200;10.82;10.67;10.54;1008;99;0;802;scattered clouds
1640757600;10.72;10.57;10.43;1009;99;0;803;broken clouds
1640754000;10.72;10.57;10.43;1008;99;0;803;broken clouds
1640750400;10.83;10.68;10.55;1008;99;0;802;scattered clouds
1640746800;11.37;11.22;11.15;1008;99;0;802;scattered clouds
1640743200;12.73;12.27;12.59;1009;97;1.78;804;overcast clouds
1640739600;13.41;12.79;13.31;1009;96;2.01;802;scattered clouds
1640736000;13.91;13.44;13.89;1009;97;1.72;802;scattered clouds
1640732400;14.2;13.73;14.21;1009;97;1.56;801;few clouds
1640728800;14.35;13.56;14.32;1009;95;1.33;801;few clouds
1640725200;14.39;13.92;14.42;1009;97;1.9;800;sky is clear
1640721600;13.68;12.73;13.56;1009;94;1.03;802;scattered clouds
1640718000;13.78;13.63;13.8;1009;99;1.03;802;scattered clouds
1640714400;13.96;12.85;13.84;1008;93;1.03;802;scattered clouds
1640710800;14;12.05;13.75;1008;88;1.03;802;scattered clouds
1640707200;14.42;13.47;14.37;1007;94;1.03;802;scattered clouds
1640703600;15.08;14.12;15.1;1007;94;1.03;803;broken clouds
1640700000;14.83;14.04;14.85;1007;95;1.03;803;broken clouds
1640696400;14.62;13.83;14.62;1007;95;1.54;803;broken clouds
1640692800;14.54;14.54;14.66;1008;100;2.57;803;broken clouds
1640689200;14.42;14.42;14.53;1008;100;4.63;803;broken clouds
1640685600;14.45;14.29;14.54;1008;99;8.35;804;overcast clouds
1640682000;13.5;13.5;13.52;1008;100;3.09;803;broken clouds
1640678400;13.24;12.46;13.1;1008;95;2.57;803;broken clouds
1640674800;12.73;12.73;12.67;1008;100;2.57;500;light rain
1640671200;12.79;12.79;12.74;1008;100;2.57;500;light rain
1640667600;12.78;12.78;12.72;1008;100;0;801;few clouds
1640664000;12.83;12.83;12.78;1008;100;0;801;few clouds
1640660400;12.78;12.78;12.72;1008;100;0;800;sky is clear
1640656800;13.22;13.07;13.18;1010;99;7.48;804;overcast clouds
1640653200;13.27;13.12;13.24;1010;99;6.96;804;overcast clouds
1640649600;13.3;12.52;13.17;1010;95;0;803;broken clouds
1640646000;13.61;13.46;13.61;1011;99;3.76;500;light rain
1640642400;13.66;13.51;13.67;1011;99;3.34;500;light rain
1640638800;14.07;12.46;13.88;1011;90;3.6;500;light rain
1640635200;14.08;14.08;14.15;1011;100;2.57;500;light rain
1640631600;14.56;12.94;14.42;1011;90;2.06;500;light rain
1640628000;14.66;13.87;14.66;1011;95;1.54;803;broken clouds
1640624400;14.89;13.27;14.78;1011;90;0;803;broken clouds
1640620800;14.77;13.15;14.65;1011;90;1.54;802;scattered clouds
1640617200;14.98;12.48;14.75;1011;85;4.12;803;broken clouds
1640613600;15.01;12.51;14.79;1011;85;3.6;803;broken clouds
1640610000;14.78;13.16;14.66;1011;90;3.09;500;light rain
1640606400;14.7;11.48;14.34;1012;81;5.14;804;overcast clouds
1640602800;14.34;13.55;14.31;1013;95;5.14;500;light rain
1640599200;14.33;13.54;14.3;1013;95;5.66;500;light rain
1640595600;14.42;13.63;14.4;1013;95;1.54;500;light rain
1640592000;14.67;13.05;14.54;1013;90;0;500;light rain
1640588400;14.9;11.67;14.56;1013;81;4.63;500;light rain
1640584800;14.95;13.33;14.85;1012;90;5.66;804;overcast clouds
1640581200;15.42;13.79;15.37;1012;90;4.12;500;light rain
1640577600;15.46;13.83;15.41;1012;90;8.23;803;broken clouds
1640574000;15.48;13.85;15.43;1013;90;5.66;803;broken clouds
1640570400;15.57;15.57;15.79;1013;100;8.61;500;light rain
1640566800;15.69;15.69;15.93;1014;100;8.67;500;light rain
1640563200;16;13.48;15.87;1013;85;4.63;500;light rain
1640559600;15.82;15.82;16.07;1014;100;8.87;500;light rain
1640556000;15.63;15.63;15.86;1014;100;8.1;500;light rain
1640552400;15.45;13.82;15.4;1013;90;4.63;803;broken clouds
1640548800;15.35;13.72;15.29;1014;90;5.66;803;broken clouds
1640545200;15.39;12.88;15.2;1014;85;5.66;803;broken clouds
1640541600;15.34;13.71;15.28;1014;90;4.63;501;moderate rain
1640538000;15.29;14.49;15.36;1014;95;5.14;803;broken clouds
1640534400;15.5;12.99;15.32;1014;85;4.63;803;broken clouds
1640530800;15.68;11.66;15.31;1013;77;3.09;803;broken clouds
1640527200;15.41;13.78;15.36;1013;90;4.12;803;broken clouds
1640523600;15.72;13.21;15.57;1014;85;2.57;500;light rain
1640520000;15.87;13.35;15.73;1014;85;4.63;201;thunderstorm with rain
1640516400;15.91;13.39;15.78;1014;85;6.17;803;broken clouds
1640512800;16.01;12.75;15.78;1015;81;5.14;500;light rain
1640509200;15.69;12.44;15.43;1015;81;5.66;803;broken clouds
1640505600;15.58;13.07;15.41;1015;85;6.69;500;light rain
1640502000;15.73;13.22;15.58;1015;85;5.66;803;broken clouds
1640498400;14.97;13.34;14.87;1015;90;6.69;803;broken clouds
1640494800;14.7;12.21;14.45;1015;85;5.14;500;light rain
1640491200;14.49;12;14.21;1014;85;7.72;803;broken clouds
1640487600;14.2;12.58;14.03;1015;90;6.17;803;broken clouds
1640484000;14.42;14.42;14.53;1015;100;8.35;500;light rain
1640480400;14;14;14.07;1015;100;7.4;500;light rain
1640476800;13.48;12.7;13.36;1015;95;5.14;803;broken clouds
1640473200;13.56;13.09;13.5;1017;97;6.74;500;light rain
1640469600;13.46;12.99;13.39;1017;97;6.27;500;light rain
1640466000;13.6;12.81;13.5;1017;95;5.66;803;broken clouds
1640462400;13.61;12;13.38;1017;90;3.6;803;broken clouds
1640458800;13.55;12.6;13.42;1017;94;4.63;803;broken clouds
1640455200;13.72;12.77;13.6;1017;94;3.6;500;light rain
1640451600;14;13.05;13.91;1017;94;4.63;803;broken clouds
1640448000;14.69;12.9;14.54;1017;89;5.14;803;broken clouds
1640444400;14.54;11.87;14.24;1018;84;2.06;803;broken clouds
1640440800;14.16;10.58;13.69;1018;79;2.57;803;broken clouds
1640437200;14.22;11.56;13.89;1018;84;2.06;803;broken clouds
1640433600;13.91;11.96;13.65;1018;88;2.06;500;light rain
1640430000;13.93;10.16;13.42;1018;78;2.57;500;light rain
1640426400;13.82;8.66;13.11;1019;71;2.57;803;broken clouds
1640422800;13.25;8.11;12.48;1019;71;2.06;803;broken clouds
1640419200;13.04;7.91;12.25;1019;71;3.6;803;broken clouds
1640415600;12.24;8.71;11.58;1019;79;4.12;803;broken clouds
1640412000;12.01;10.09;11.56;1020;88;4.12;500;light rain
1640408400;11.78;10.69;11.44;1019;93;3.09;500;light rain
1640404800;11.75;10.66;11.41;1019;93;2.57;500;light rain
1640401200;11.42;9.51;10.92;1019;88;3.09;803;broken clouds
1640397600;11.46;10.21;11.06;1020;92;3.77;803;broken clouds
1640394000;11.46;10.04;11.04;1020;91;3.52;802;scattered clouds
1640390400;11.28;9.37;10.76;1020;88;4.12;803;broken clouds
1640386800;11.19;10.1;10.79;1020;93;4.04;802;scattered clouds
1640383200;11.14;10.05;10.74;1020;93;3.48;802;scattered clouds
1640379600;12.24;9.62;11.71;1020;84;4.12;803;broken clouds
1640376000;12.25;8.72;11.59;1021;79;4.12;803;broken clouds
1640372400;12.31;9.69;11.79;1021;84;4.12;803;broken clouds
1640368800;12.04;10.94;11.73;1021;93;1.03;803;broken clouds
1640365200;12.38;10.45;11.97;1021;88;1.03;803;broken clouds
1640361600;12.82;10.88;12.46;1020;88;1.54;803;broken clouds
1640358000;12.9;10.09;12.41;1020;83;2.57;803;broken clouds
1640354400;12.69;9.88;12.18;1021;83;3.09;803;broken clouds
1640350800;12.45;9.65;11.92;1021;83;3.09;803;broken clouds
1640347200;12.16;9.54;11.62;1021;84;4.12;803;broken clouds
1640343600;11.72;9.11;11.14;1022;84;3.6;803;broken clouds
1640340000;11.36;9.45;10.85;1022;88;5.14;500;light rain
1640336400;11.17;8.39;10.51;1022;83;2.57;803;broken clouds
1640332800;10.93;8.16;10.25;1022;83;0;500;light rain
1640329200;10.5;8.6;9.9;1022;88;0;500;light rain
1640325600;10.72;8.65;10.12;1022;87;0;803;broken clouds
1640322000;10.8;8.73;10.21;1022;87;0;800;sky is clear
1640318400;10.74;8.5;10.12;1022;86;0;800;sky is clear
1640314800;10.77;8.53;10.15;1022;86;0;800;sky is clear
1640311200;11.23;8.63;10.6;1023;84;1.6;804;overcast clouds
1640307600;11.04;8.27;10.37;1023;83;1.67;804;overcast clouds
1640304000;10.2;7.97;9.52;1023;86;0;803;broken clouds
1640300400;10.95;7.64;10.19;1024;80;2.14;802;scattered clouds
1640296800;10.93;7.8;10.19;1024;81;2.79;803;broken clouds
1640293200;9.71;8.31;9.71;1023;91;1.03;802;scattered clouds
1640289600;9.9;7.84;9.9;1023;87;1.03;801;few clouds
1640286000;10.17;8.77;9.62;1023;91;2.06;800;sky is clear
1640282400;10.28;8.21;9.64;1023;87;0;800;sky is clear
1640278800;10.25;6.4;9.34;1023;77;0;800;sky is clear
1640275200;11.33;4.32;10.14;1023;62;1.03;800;sky is clear
1640271600;11.94;0.08;10.34;1023;44;0;800;sky is clear
1640268000;11.91;0.05;10.31;1023;44;2.57;800;sky is clear
1640264400;11.43;4.87;10.3;1024;64;1.29;800;sky is clear
1640260800;11.28;3.08;9.95;1024;57;1.52;800;sky is clear
1640257200;11.63;0.41;10.05;1024;46;2.06;800;sky is clear
1640253600;11.19;1.44;9.7;1024;51;1.54;800;sky is clear
1640250000;9.7;4.29;9.7;1024;69;0;800;sky is clear
1640246400;8.9;6.17;8.9;1024;83;0;800;sky is clear
1640242800;7.78;6.24;7.78;1024;90;1.03;800;sky is clear
1640239200;7.95;5.42;7.95;1023;84;0;800;sky is clear
